laptop_id,img_link,name,price,laptop_brand,os_brand,usecases,tags
480,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70,DELL Vostro Core i3 10th Gen,40690,['DELL'],Windows, Business/Professional,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession dell
483,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,ASUS ExpertBook B9 Core i7 10th Gen,154990,['ASUS'],Windows, Business/Professional,intel core i7 processor (10th gen) 16 gb lpddr3 ram 64 bit window 10 oper system business/profession asu
487,https://rukminim1.flixcart.com/image/312/312/k2dm7bk0/computer/x/t/s/asus-na-thin-and-light-laptop-original-imafhqfb3dpyagyk.jpeg?q=70,ASUS ZenBook Classic Core i5 10th Gen,79990,['ASUS'],Windows, Multimedia/Entertainment,intel core i5 processor (10th gen) 8 gb lpddr3 ram 64 bit window 10 oper system multimedia/entertain asu
489,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,acer Aspire 3 Ryzen 3 Dual Core R33250U,27990,['acer'],Windows, Budget Friendly,amd ryzen 3 dual core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli acer
490,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/computer/t/i/t/tuf-gaming-a15-gaming-laptop-asus-original-imagdzby2dzuqucp.jpeg?q=70,ASUS Ryzen 9 Octa Core 10th Gen,98990,['ASUS'],Windows, Creative/Design,amd ryzen 9 octa core processor (10th gen) 16 gb ddr4 ram window 11 oper system creative/design asu
491,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/t/h/-original-imagg6t9pauha4t7.jpeg?q=70,ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3,34990,['ASUS'],Windows, Student/Education,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system student/educ asu
492,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,DELL Inspiron Core i3 10th Gen,44190,['DELL'],Windows, Budget Friendly,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli dell
493,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/r/3/-original-imagg6t98mxeztjn.jpeg?q=70,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,79990,['ASUS'],Windows, Creative/Design,intel core i5 processor (11th gen) 16 gb lpddr4x ram 64 bit window 11 oper system creative/design asu
495,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,DELL Vostro Core i3 10th Gen,42990,['DELL'],Windows, Business/Professional,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession dell
498,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,acer Swift 5 Core i5 8th Gen,69351,['acer'],Windows,Ultra-portable,intel core i5 processor (8th gen) 8 gb ddr3 ram 64 bit window 10 oper system ultra-port acer
499,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/x/0/-original-image333cfww5zfg.jpeg?q=70,ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen,107331,['ASUS'],Windows, Multimedia/Entertainment,intel core i7 processor (12th gen) 16 gb lpddr5 ram window 11 oper system multimedia/entertain asu
501,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/j/15s-eq1560au-thin-and-light-laptop-hp-original-imaggsgk3gpr6jpp.jpeg?q=70,HP Ryzen 3 Dual Core 3250U,37990,['HP'],Windows, Budget Friendly,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system budget friendli hp
502,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,150990,['ASUS'],Windows, Gaming,amd ryzen 9 octa core processor 16 gb ddr4 ram window 11 oper system game asu
503,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H,76990,['Lenovo'],Windows, Gaming,amd ryzen 7 octa core processor 8 gb ddr4 ram 64 bit window 10 oper system game lenovo
504,https://rukminim1.flixcart.com/image/312/312/kp78e4w0/computer/t/b/x/x415ea-ek302ts-thin-and-light-laptop-asus-original-imag3hhfzexvehff.jpeg?q=70,ASUS Vivobook Core i3 11th Gen,34990,['ASUS'],Windows, Student/Education,intel core i3 processor (11th gen) 4 gb ddr4 ram 64 bit window 10 oper system student/educ asu
508,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,62490,['Lenovo'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game lenovo
509,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,Infinix INBook X2 Plus Core i3 11th Gen,33990,['Infinix'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system student/educ infinix
511,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/s/r/15iml05-thin-and-light-laptop-lenovo-original-imaghnzgqgrguusr.jpeg?q=70,Lenovo IdeaPad 3 Core i3 10th Gen,33490,['Lenovo'],Windows, Student/Education,intel core i3 processor (10th gen) 8 gb ddr4 ram window 11 oper system student/educ lenovo
513,https://rukminim1.flixcart.com/image/312/312/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70,acer Extensa Core i3 11th Gen,31990,['acer'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system student/educ acer
515,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70,Lenovo IdeaPad 3 Core i3 10th Gen,31561,['Lenovo'],Windows, Student/Education,intel core i3 processor (10th gen) 4 gb ddr4 ram window 11 oper system student/educ lenovo
519,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/r/f/d/na-gaming-laptop-hp-original-imag7a7fgvrae7uu.jpeg?q=70,HP HP Pavilion Ryzen 5 Hexa Core AMD R5,66990,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
520,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,Infinix INBook X2 Plus Core i3 11th Gen,30990,['Infinix'],Windows, Student/Education,intel core i3 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system student/educ infinix
521,https://rukminim1.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70,DELL Core i3 11th Gen,42500,['DELL'],Windows, Business/Professional,intel core i3 processor (11th gen) 8 gb ddr4 ram window 11 oper system business/profession dell
523,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70,ASUS TUF Gaming F15 Core i5 10th Gen,58990,['ASUS'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system game asu
524,https://rukminim1.flixcart.com/image/312/312/k9loccw0/computer/4/f/w/acer-na-gaming-laptop-original-imafrcpya8phvptc.jpeg?q=70,acer Predator Helios 300 Core i7 10th Gen,119990,['acer'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game acer
528,https://rukminim1.flixcart.com/image/312/312/ktaeqvk0/computer/b/7/4/15s-gy0501au-thin-and-light-laptop-hp-original-imag6z6muntqnzzc.jpeg?q=70,HP Ryzen 3 Dual Core 3250U,38999,['HP'],Windows, Business/Professional,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession hp
529,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/b/u/m/na-gaming-laptop-acer-original-imag6h7gsyzcpwrb.jpeg?q=70,acer Predator Helios 300 Core i7 11th Gen,135990,['acer'],Windows, Budget Friendly,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system budget friendli acer
531,https://rukminim1.flixcart.com/image/312/312/kl9rssw0/computer/v/n/e/hp-original-imagyfmhb29hsg6g.jpeg?q=70,HP Chromebook Intel Core i7 11th Gen,88390,['HP'],Windows, Multimedia/Entertainment,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain hp
532,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/t/c/y/inspiron-5320-thin-and-light-laptop-dell-original-imagfpzgrnw6hykf.jpeg?q=70,DELL Core i7 12th Gen,113104,['DELL'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game dell
533,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,114990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb lpddr5 ram 64 bit window 11 oper system game asu
534,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core AMD R5,56000,['HP'],Windows, Budget Friendly,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system budget friendli hp
536,https://rukminim1.flixcart.com/image/312/312/kr58yvk0/computer/1/f/i/na-business-laptop-acer-original-imag5y57uuuaya3u.jpeg?q=70,acer Travelmate Core i3 11th Gen,46040,['acer'],Windows,Ultra-portable,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system ultra-port acer
538,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/f/8/i/-original-imageye8rydawpxz.jpeg?q=70,Avita SATUS S111 Celeron Dual Core,16990,['Avita'],Windows, Budget Friendly,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli avita
540,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/b/i/2/na-thin-and-light-laptop-hp-original-imag25v8zcapzexv.jpeg?q=70,HP 14s Ryzen 3 Quad Core,44900,['HP'],Windows, Business/Professional,amd ryzen 3 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system business/profession hp
541,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP OMEN Ryzen 7 Octa Core AMD R7,98990,['HP'],Windows, Multimedia/Entertainment,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain hp
543,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/e/6/n/apple-original-imafxfyq4agsgysn.jpeg?q=70,APPLE 2020 Macbook Pro M1,129990,['APPLE'],MacOS,Ultra-portable,appl m1 processor 8 gb ddr4 ram mac os oper system ultra-port appl
546,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H,60490,['Lenovo'],Windows, Business/Professional,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system business/profession lenovo
547,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70,ASUS Chromebook Celeron Dual Core,25990,['ASUS'],ChromeOS,Ultra-portable,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system ultra-port asu
548,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70,ASUS Chromebook Celeron Dual Core,21990,['ASUS'],ChromeOS,Ultra-portable,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system ultra-port asu
549,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/w/y/-original-imagmuhrzbmzwnee.jpeg?q=70,Lenovo Athlon Dual Core 3050U,20990,['Lenovo'],Windows, Gaming,amd athlon dual core processor 4 gb ddr4 ram window 10 oper system game lenovo
550,https://rukminim1.flixcart.com/image/312/312/kh9gbrk0/computer/e/6/d/asus-na-thin-and-light-laptop-original-imafxbj7gbsraqzk.jpeg?q=70,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen,41990,['ASUS'],Windows, Gaming,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system game asu
551,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,MSI Core i7 11th Gen,76490,['MSI'],Windows, Budget Friendly,intel core i7 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system budget friendli msi
553,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/v/k/o/vostro-3510-thin-and-light-laptop-dell-original-imagbscgmx366uhv.jpeg?q=70,DELL Core i3 10th Gen,42890,['DELL'],Windows, Business/Professional,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession dell
554,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL Inspiron Ryzen 5 Quad Core 3450U,49890,['DELL'],Windows, Gaming,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 11 oper system game dell
555,https://rukminim1.flixcart.com/image/312/312/l12h1u80/computer/2/s/q/14-dy1048tu-thin-and-light-laptop-hp-original-imagcpuvfpshgd7q.jpeg?q=70,HP Pavilion Intel Core i5 11th Gen,69490,['HP'],Windows, Gaming,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system game hp
556,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/p/i/1/crosshair-15-b12uez-gaming-laptop-msi-original-imageymuhhs7djjf.jpeg?q=70,MSI Crosshair 15 Core i7 12th Gen,110990,['MSI'],Windows, Budget Friendly,intel core i7 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system budget friendli msi
557,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70,Lenovo IdeaPad Gaming 3 Core i5 10th Gen,62990,['Lenovo'],Windows, Budget Friendly,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system budget friendli lenovo
559,https://rukminim1.flixcart.com/image/312/312/jqb8ccw0/computer/x/g/g/asus-na-laptop-original-imafccy6gshnz6ct.jpeg?q=70,ASUS Core i3 7th Gen,28990,['ASUS'],Windows, Business/Professional,intel core i3 processor (7th gen) 4 gb ddr4 ram 64 bit window 10 oper system business/profession asu
560,https://rukminim1.flixcart.com/image/312/312/kgtqhe80/computer/h/a/y/dell-original-imafwyv9f2e52zzh.jpeg?q=70,DELL Inspiron Core i3 10th Gen,42990,['DELL'],Windows, Business/Professional,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession dell
562,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/v/u/l/na-thin-and-light-laptop-msi-original-imagyzqagngnrnzh.jpeg?q=70,MSI Prestige 14 Intel EVO Core i5 11th Gen,74990,['MSI'],Windows, Gaming,intel core i5 processor (11th gen) 16 gb lpddr4x ram 64 bit window 10 oper system game msi
563,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imaghhe6ttguxzkq.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core AMD R5,59990,['acer'],Windows, Business/Professional,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system business/profession acer
564,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/q/t/6/-original-imagdv4ykwrjxbmh.jpeg?q=70,ASUS Chromebook Flip Touch Celeron Dual Core,22990,['ASUS'],ChromeOS,Ultra-portable,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system ultra-port asu
565,https://rukminim1.flixcart.com/image/312/312/kawtvgw0/computer/g/h/h/msi-na-thin-and-light-laptop-original-imafsdbjzkxx2ssf.jpeg?q=70,MSI Prestige 14 Core i7 10th Gen,74990,['MSI'],Windows, Gaming,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
567,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/s/d/u/-original-imagdv4f66jmsqfv.jpeg?q=70,ASUS Chromebook Flip Touch Celeron Dual Core,22990,['ASUS'],ChromeOS,Ultra-portable,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system ultra-port asu
568,https://rukminim1.flixcart.com/image/312/312/kolsscw0/computer/w/p/g/na-2-in-1-laptop-hp-original-imag3ff2hphu2zmy.jpeg?q=70,HP HP Envy Ryzen 7 Octa Core 4700U,81600,['HP'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game hp
569,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70,ASUS TUF Gaming F15 (2022) Core i7 12th Gen,122990,['ASUS'],Windows, Budget Friendly,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system budget friendli asu
570,https://rukminim1.flixcart.com/image/312/312/kxuqdu80/computer/o/u/j/lenovo-core-i5-laptop-lenovo-original-imaga7u8ehmnfggx.jpeg?q=70,Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U,47990,['Lenovo'],Windows, Budget Friendly,amd ryzen 5 hexa core processor 8 gb ddr4 ram window 11 oper system budget friendli lenovo
572,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70,ASUS Vivobook 14 Core i3 10th Gen,30650,['ASUS'],Windows, Budget Friendly,intel core i3 processor (10th gen) 4 gb ddr4 ram 64 bit window 10 oper system budget friendli asu
573,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP 15s Ryzen 5 Quad Core 3500U,52575,['HP'],Windows, Business/Professional,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system business/profession hp
574,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/z/0/m/ideapad-slim-laptop-lenovo-original-imag57x3p7bw8y8b.jpeg?q=70,Lenovo Core i3 10th Gen,37890,['Lenovo'],Windows, Budget Friendly,intel core i3 processor (10th gen) 4 gb ddr4 ram window 10 oper system budget friendli lenovo
576,https://rukminim1.flixcart.com/image/312/312/ky4qgsw0/computer/j/f/5/240-g8-laptop-hp-original-imagaffva46zgucg.jpeg?q=70,HP Core i3 11th Gen,39890,['HP'],Windows, Budget Friendly,intel core i3 processor (11th gen) 8 gb ddr4 ram window 11 oper system budget friendli hp
578,https://rukminim1.flixcart.com/image/312/312/kar44280/computer/f/6/p/asus-na-thin-and-light-laptop-original-imafs92tpthajprz.jpeg?q=70,ASUS VivoBook 14 Core i3 7th Gen,33990,['ASUS'],Windows, Business/Professional,intel core i3 processor (7th gen) 4 gb ddr4 ram 64 bit window 10 oper system business/profession asu
579,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/v/i/-original-imagggnnxdzu38xy.jpeg?q=70,HP 15s Intel Core i5 12th Gen,63290,['HP'],Windows, Gaming,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system game hp
580,https://rukminim1.flixcart.com/image/312/312/kdoup3k0/computer/e/v/p/hp-original-imafujjhdwjjh9j8.jpeg?q=70,HP 15s Core i5 11th Gen,54960,['HP'],Windows, Multimedia/Entertainment,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain hp
582,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/g/z/g/na-thin-and-light-laptop-avita-original-imag6y5qsuewhwks.jpeg?q=70,Avita PURA APU Dual Core A6 9220e,24490,['Avita'],Windows, Budget Friendly,amd apu dual core a6 processor 8 gb ddr4 ram 64 bit window 10 oper system budget friendli avita
584,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imaghhe6ttguxzkq.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core AMD R5,67990,['acer'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game acer
585,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/z/z/t/asus-na-thin-and-light-laptop-original-imaf7qdw3zrazcqz.jpeg?q=70,ASUS ZenBook S Core i7 8th Gen,99990,['ASUS'],Windows, Business/Professional,intel core i7 processor (8th gen) 16 gb ddr3 ram 64 bit window 10 oper system business/profession asu
587,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70,ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i5 12th Gen,94990,['ASUS'],Windows, Gaming,intel core i5 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game asu
591,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,ASUS VivoBook 15 Ryzen 3 Dual Core AMD R3,26990,['ASUS'],Windows, Creative/Design,amd ryzen 3 dual core processor 4 gb ddr4 ram 64 bit window 10 oper system creative/design asu
592,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/9/a/k/asus-original-imafvq27mhsqxhek.jpeg?q=70,ASUS ExpertBook P1 Core i5 10th Gen,62490,['ASUS'],Windows,Ultra-portable,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system ultra-port asu
593,https://rukminim1.flixcart.com/image/312/312/kl5hh8w0/computer/c/j/8/hp-original-imagyckn3hqfgp4y.jpeg?q=70,HP 15s Core i3 11th Gen,41960,['HP'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use hp
594,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/j/h/an515-45-gaming-laptop-acer-original-imagkfjta83h2njz.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core 5600H,68990,['acer'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram window 11 oper system game acer
595,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/r/n/k/fx517zc-hn108ws-gaming-laptop-asus-original-imagfxj5nfwkg5s7.jpeg?q=70,ASUS TUF Dash F15 Core i7 12th Gen,149610,['ASUS'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game asu
596,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen,63990,['ASUS'],Windows, Multimedia/Entertainment,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain asu
598,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/8/z/-original-imaggsy54zwpjhkp.jpeg?q=70,GIGABYTE G5 GD Core i5 11th Gen,68990,['GIGABYTE'],Windows, Gaming,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system game gigabyt
599,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,60490,['Lenovo'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game lenovo
602,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,HP Pavilion Gaming Core i7 11th Gen,79000,['HP'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game hp
603,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70,HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5,64000,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game hp
605,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/b/m/o/na-gaming-laptop-asus-original-imag6xzyryhh82ff.jpeg?q=70,ASUS Core i9 10th Gen,269990,['ASUS'],Windows, Business/Professional,intel core i9 processor (10th gen) 32 gb ddr4 ram 64 bit window 10 oper system business/profession asu
607,https://rukminim1.flixcart.com/image/312/312/ksru0sw0/computer/d/p/w/15-eh1101au-thin-and-light-laptop-hp-original-imag69prbzxur5qq.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5500U,50600,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
608,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70,HP OMEN Ryzen 7 Octa Core AMD R7,108290,['HP'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr5 ram 64 bit window 11 oper system game hp
609,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad Core i3 11th Gen,37990,['Lenovo'],DOS, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit do oper system home/everyday use lenovo
610,https://rukminim1.flixcart.com/image/312/312/ky90scw0/computer/q/4/8/vivobook-14-thin-and-light-laptop-asus-original-imagajf5gqrgsgzp.jpeg?q=70,ASUS Vivobook 14 Core i3 11th Gen,38990,['ASUS'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use asu
611,https://rukminim1.flixcart.com/image/312/312/l48s9zk0/computer/6/z/k/hp-laptop-255-g8-notebook-notebook-hp-original-imagf6hthg9zbxug.jpeg?q=70,HP 255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250,35960,['HP'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
612,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,HP Pavilion Gaming Ryzen 5 Hexa Core 4600H,80000,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
